business name,rating,review text
Behind Restaurant,4.0,"Good food and creative dishes at Behind.

Had the tasting menu on the 7th of February.

Highlights is the broth dish and the ice cream in the end! The apple skin and carrot juice is also amazing and very refreshing!"
Behind Restaurant,5.0,"What a place! The food was fantastic. This is probably my favourite spot I’ve been to in London. Interesting seafood focused food with some twists. They use the sauce and natural ingredients for the flavour no unnecessary added salt or sugar here - really packs a punch. The head chef is a lovely chap as well and so are his staff - the front of house staff member and the other chefs / servers were also great. Lean and effective team. Can’t recommend it enough. They could also accommodate me being a pescatarian as well very easily and didn’t make a big deal out of it (just let
them know in advance). To top it all off my girlfriend and I had a lovely bottle of rose. They’ve nailed the design inside and the vibe is cool but not over the top. Nothing too fancy. Spot on."
Behind Restaurant,5.0,A super friendly and down to earth team serving exquisite food from multiple influences. Such a great experience!
Behind Restaurant,5.0,Incredible experience here at Behind. From the moment we stepped in we felt special and truly part of an experience. Starting off with incredible drinks from the sommelier who really knew what she was doing to being served our courses by the chefs themselves. Each course was special within its own right but led beautifully to the next. If you want to truly taste something amazing in London then you must book the tasting menu here!
Behind Restaurant,5.0,"Here’s a great example of a Michelin-experience made right.

Setting is a very design-friendly chefs table with the perfect ambience and acoustics. Service is right on point with great hosting, relaxed conversations and highly knowledgeable about their food and preparation.

The food follows the key. Perfectly, and thoughtfully, balanced and prepared to give you something from the whole taste palate.

Went for the lunch set-menu, which was very good value-for-monetary £64pp. Highly recommend other to do the same, or entrust them for a dinner. I’m sure you won’t be disappointed.

- Value for money? Yes
- Worth a detour? Yes
- Best for (occasion)? Foodie experience
- Would I go back? Absolutely"
Behind Restaurant,5.0,"Seafood, made magic. The mixture of textures alone on each dish will surprise you in the best possible way. A delight."
Behind Restaurant,5.0,"From the moment we walked in, the service at this restaurant was nothing short of exceptional. The waitstaff were attentive, knowledgeable, and genuinely warm, striking the perfect balance between professionalism and friendliness.

As for the food and drinks—divine is the only word that fits. Every dish was beautifully presented and bursting with flavor, clearly crafted with care and fresh ingredients. The cocktails were equally impressive, with a creative flair and perfect balance.

This place delivers an experience that delights all the senses. Highly recommended."
Behind Restaurant,5.0,"Had the most unforgettable dining experience at Behind.

The intimate setting, paired with a warm and passionate team, set the stage for a stunning 10-course seafood tasting menu that was nothing short of artful. Each dish was incredible, but the standouts for me were the scallop with kipper sauce and the Sicilian red prawn. I’m still dreaming about them."
Behind Restaurant,5.0,"Every dish was superb these chefs know what they’re doing…created an amazing space to enjoy amazing seafood fine dining. One of my favourite restaurants in London.

All dishes are served by the chefs themselves no waiters no menus everything is a surprise and explained by the chefs. Definitely a food experience. Highly recommended."
Behind Restaurant,5.0,"I heard so many good things about this place before I decided to make a reservation. To be honest, I’m not a huge fan of seafood but I was convinced to give this place a shot and safe to say I was not disappointed at all.

8-course tasting menu £118 pp (when i went) and one-seating per night. Unlike some fine dining restaurants, Behind was bang for buck. Each dish was well crafted with a lot of thought put into it.

I would say that I felt like the food had a lot of elements of Japanese-like flavours which was very much to my palette!"
Behind Restaurant,4.0,"I recently had the opportunity to dine at this chef's table, known for its surprise seafood-focused menu. Here's my take on t to he experience.

The service was a bit of a mixed bag. It wasn't unfriendly, but it didn't quite exude the warmth you'd hope for in a dining establishment. It seemed as though the staff were efficient but not overly engaging.

Now, onto the food. The meal started on a high note with the first few dishes, which were truly enjoyable.

However, it was disappointing that the latter dishes were marred by excessive saltiness, which left a less than pleasant aftertaste. It was a sharp contrast to the promising start.

Overall, dining here is indeed an experience, but it may not be one that compels me to return. While the surprise menu and the initial courses were memorable, the inconsistency in service and food quality left a lot to be desired. If you're an adventurous diner looking for something different, it might be worth a try, but be prepared for a mixed experience."
Behind Restaurant,5.0,"Exceptional, if you haven’t been there you need to go. A unique experience and more than worthy of its Michelin star"
Behind Restaurant,1.0,"It’s the worst Michelin restaurant experiences I’ve ever had, especially the service part. Chef Andy Beynon is very rude. There are way better Michelin (and non Michelin) restaurants elsewhere.

I arrived on time while my friend was late.
There was miscommunication about the serving with the manager at the beginning as I asked if they can save for my friend what she might miss and serve her when she arrives. She says they will try accommodate. In that case, when the chef Andy later came and ask me if I want to start or wait for my friend, I said I’ll wait. What he didn’t mention at all is that if I don’t start without my friend I won’t be served some of the first courses. Neither on the booking email or on their website says ‘Food is STRICTLY served all together with all guests and you as a guest paying us money for an experience won’t be served the food even if we agreed to accommodate a situation.’ He says it’s ’obvious’ when he asked me if I want to start. When I asked about it later after realising I was not served the first few courses he said ‘You won’t get it because your friend was late. Nothing I can do and I have no solution.’ No smile, cold face, great customer service."
Behind Restaurant,5.0,"Sitting at the chef's table was an amazing experience. Alongside only 8 other guests, we watched the chefs prepare and serve our meals while taking the time to explain them to us. The place felt cozy and stylish and talking to the chefs made it very special. Just for this, they deserve top marks.

As for the food, it was mostly fish dishes. The meal started with mackerel and trout, both with surprising flavors that balanced well. Everything was nicely done. The prawn broth and pumpkin crab ravioli were my favorites. The cod cheek looked great but tasted too salty and needed something more, maybe a bit of sourness. But that didn’t impact our 5 star experience."
Behind Restaurant,5.0,"A true masterpiece of fine dining, this world-class restaurant delivers an unforgettable experience. The service is flawless, the ambiance is refined, and every dish is a work of art—both visually and in flavor. Highlights include expertly prepared courses, thoughtful wine pairings, and a kitchen that blends precision with creativity. From start to finish, it’s a seamless journey through culinary excellence."
Behind Restaurant,5.0,"This was my birthday treat and absolutely one of the best meals I've ever eaten.  The room is amazing, the cooking is exceptional and the staff wonderful.

Impossible to pick a standout course as every dish was fabulous, having everything brought by the chefs was lovely and Andy is an incredibly talented man and a genuinely lovely person."
Behind Restaurant,5.0,"Great overall experience and delicious food. The tasting menu was well crafted and creative, focused mainly on fresh seafood. The layout of the restaurant and the atmosphere was excellent as all the guests sits facing the open kitchen and see the food being prepared. Service was also brilliant as the staff will give you a brief intro of each dish. Highly recommended."
Behind Restaurant,5.0,"Our six-course chef's tasting lunch menu at Behind was a special treat. Five chefs and no wait staff. The chefs served and explained the dishes one by one. The visual feast, the intense flavours, the anticipation as we watched them working in the kitchen and plating to perfection – it all added up to a supremely special experience. I do wish they'd given us a menu because there was an incredible amount of detail in every dish and I can't remember it all.

The photos show all five chefs at work. The first course was the only one that had more than one component – four in all. The silky striped sauce was added at the table to great effect. Two or three trout eggs are nestled amongst the edible flowers. The tasty crispy cracker was so thin it melted in your mouth. The next course was half a quail egg filled with teensy little shrimp with tiny black eyes surrounded by delicate ramen and ""sea ramen."" All eaten with a utensil that looked like a small pair of tongs, much easier to wield than chopsticks. On finishing, we were advised to pick up the bowl and slurp down the divine broth. The dessert was some of the best chocolate I've ever had with another cracker, sweet this time, and a perfect quenelle of ice cream in between. (My daughter told me that's what it's called - she's passionate about food and researches where to eat whenever I visit her in London from Canada.)

We also really enjoyed the five chefs and their multiple nationalities and accents. A marvellous experience overall."
Behind Restaurant,5.0,"Wonderful dining experience. All the dishes tasted amazing. Love the relaxing atmosphere. They have a small team of chefs and staffs, yet they are all very friendly. Great value for money. Highly recommend this restaurant!"
Behind Restaurant,5.0,"Going to Behind is an experience.
We went to a lot of great restaurants already, but this one is special. The chefs are doing The cooking which you can see from your seats and at the same time they are also serving it. The chef Andy Beynon is super friendly and talks with the guests and explains if necessary. It is a super great, casual atmosphere and a different approach to a Michelin Star restaurant.
The menu is super nice and it becomes better and better from course to course. The chocolate dessert is the best I ever had! I really cannot understand how you can still be hungry afterwards. It was really a special night."
Behind Restaurant,5.0,"Excellent menu, great atmosphere. All cooking is done in front of you so it makes it a little interactive as well. Servings are well spaced out and not too slow as other reviews mention. Plenty of food overall, with some great flavours and textures. The brioche croissant is unbelievable. Would come again."
Behind Restaurant,5.0,"Today's food experience was lunch at @behindrestaurant in London Fields, London. The surprise seafood-focused menu was sensational. From the minute I arrived, there was chatty conversation from the chefs who then cooked and served each of the courses. Such a fun afternoon with a front row seat to some really fabulous food."
Behind Restaurant,5.0,"A must go if you’re a foodie in London restaurant scene. Chefs table style design. Amazing fish menu where you find out whilst you eat and they surprise you with each and one of the dishes. Service is phenomenal, shout out to Nathan and Jonny who made our stay one to remember."
Behind Restaurant,5.0,"Amazing food and service. Very unique and intimate experience, with only 12 other diners. Open kitchen concept allows you to admire the craft and art that goes into the food. Glad I got to try this place out and would highly recommend the restaurant to anyone!"
Behind Restaurant,5.0,"The food and service were absolutely sublime. The savoury dishes were all perfection, my personal favourite being the chicken and Sea Bream. Magical, only downside is the shared bathroom with the hotel."
Behind Restaurant,5.0,"Behind offers an exceptional dining experience with its unique open-kitchen concept, allowing diners to witness the artistry behind each dish. The tasting menu is a delightful journey of flavors, showcasing seasonal ingredients and creative combinations. Each course is beautifully presented and thoughtfully prepared. The staff is knowledgeable and attentive, enhancing the overall experience. A must-visit for those who appreciate fine dining with a personal touch"
Behind Restaurant,5.0,"Amazing Dinner, outstanding service, My out of town guest was very impressed. Every dish on the menu was carefully designed to match the highest standard and exceeded our taste buds expectations."
Behind Restaurant,5.0,Can’t fault it! Amazing seafood-based tasting menu with combination of great flavours. Modern open plan set-up but feel very cosy. Chefs introduced each dish to us when serving and it was a very enjoyable and personal dining experience.
Behind Restaurant,5.0,"Great laidback atmosphere with fantastic food. Very good prize-value proposition for a tasting menu of such quality in London.

Definitely recommend, specially for someone who wants to try their first one-star Michelin Restaurant. Or whoever wants to have good produce with inventive combinations of flavours without paying a fortune.

Would advise them to have a landline in case customers need to reach them (which was my case)."
Behind Restaurant,5.0,"A remarkable, intimate and truly delicious lunch. I highly recommend it for lunch or dinner. The room is so beautiful and the service was impeccable. Chefs will serve and then discuss the dishes. Don’t miss Behind 🙌🏻"
Behind Restaurant,5.0,Went here for my birthday and really enjoyed my time there! A seafood inspired restaurant in Hackney🤩 would love to revisit but sadly they don’t give birthday surprises..
Behind Restaurant,5.0,"6 stars all round. Inconspicuous setting for such an elaborate and lavish occasion. Sumptuous interior design elements underpinning the attention to detail for the whole operation - from greeting to goodbye.

And the food reflects all of the above and so much more. Confident, almost effortless flavour combinations."
Behind Restaurant,5.0,"Andy Beynon's restaurant is a wonderful space that reflects his passion and drive. There is an 18-cover copper horseshoe counter encircling the kitchen with a couple of rectangular tables almost in the kitchen space itself, all with fantastic views of the meal as it is being prepared. The ceiling is warehouse bare and the music reflects Beynon's personal tastes and is balanced to the course being offered. Beynon is an accomplished chef and a charming host. The chef and his brigade are part of the service at Behind, talking to diners about each dish as it is presented to them.

I have sampled some of Beynon's creations at City and Pollen Street Socials, when he was Jason Atherton's development chef, as well as at Hibiscus where he supported Claude Bosi. He has imagination and flair and it is little surprise that he landed a Michelin star within 21 days of opening his own place.

We enjoyed the 8 course tasting menu as a surprise (i.e. we did not want to know in advance what we would be eating). The whole room gets the same meal, with slight adaptions for dietary requirements. We also asked for the wine pairing. It is clear from the wine list that Beynon values artisan producers and is ethically inclined - there are many organic options from small vineyards across the globe.

The main focus is on seafood, sustainable, best-on-the-day produce that is served with care and a keen attention to detail. The brigade are not trapped at a particular station but move according to their role, as well as coming out of the kitchen to present their creations. On our visit we enjoyed fresh peas, smoked trout and pike garnished with trout roe, served in a paper thin fine pastry shell with pea shoots - a wonderful, textured mouthful; native oyster taco and oyster with cucumber, buttermilk, horseradish and oyster foam; crab pannacotta with white meat and sliced sharp gooseberries from Beynon's mother's allotment - a successful combination that has made more people than just his mother smile; another crab dish with ajo blanco and melon and cucumber balls with a warm crab broth and fine sardine toast; scallops with pickled fennel; wonderous hake, roasted, in a sherry sauce, served with fish croquettes coated in crisp scales and a silky, smoky mash scattered with seeds (the wine pairing to this was sublime - a glorious Spanish Red tasting of smoked Ribena); tender 7 day-hung guinea fowl accompanied by a superb South African granache from Wellington; a potion of rhubarb served in a tall glass with a foam to cleanse the palate; a subtle herb sorbet (basil, tarragon and verbena) served with lemon curd custard - quite sublime with a sharp raspberry and calamari sorbet with white strawberries as a refreshing finisher; a white chocolate and cardamom bomb; and a going home gift of freshly baked brioche pastry to go with coffee next day - a delicious reminder of the night before.

Beynon is a cool Hackney resident running a very cool Hackney venue. That he finds time to be a loving father and husband on top of steering his culinary dream is amazing. He recruited one of his brigade when the pair of them were taking their kids out for a stroll and recognised each other and got talking. Great to live and work locally at such a fantastic restaurant. Thank you for wonderful evening."
Behind Restaurant,5.0,"This is the ultimate restaurant for all seafood lovers who want to experience a unique tasting menu using only the best products the UK waters have to offer.
My partner and I had a delicious anniversary celebration and we enjoyed every single bite of their seafood tasting menu - thank you team!"
Behind Restaurant,5.0,"Sublime. We had a great time, food was amazing and so were the staff. Weve been to Michelin Star places and often leave wallet lighter & thinking nothing more than 'it was ok'. Not here, here I felt like I had my first Michelin star experience. The food is art on a plate and each plate an explosion of flavour. Their wine paring is by far the most generous Ive ever had, we both left a little bit wobbly on our feet.

If you love seafood you will love this place."
Behind Restaurant,5.0,"We had dinner in this restaurant a few days ago- highly recommended place! Very affordable prices, nice and friendly waitresses. Definitely one of our favorite restaurant now! 10/10"
Behind Restaurant,5.0,"Very nice experience at Behind Restaurant.  From start to finish each dish is a new experience of tastes and flavors.
Each cooking is measured to perfection.
The dishes are balanced and respect each product.
Having less even worked at ""La Tante Claire"" with Pierre Kaufmann, at ""The Terrasse restaurant"" at the Dorchester, ""the Waterside Inn"", with Michel Roux and also at the ""Gravetye Manor"".
I can only congratulate chef Andy Beynon and  his entire team for the work accomplished.
Continue to work and respect the fresh products you serve us.
Once again congratulations for this wonderful moment."
Behind Restaurant,4.0,"1 Michelin star spot with a great sweeping wooden table top counter dining that seated 14 around it. Very close to brat at climpsons arch in London fields. Firstly the staff were all fantastic - the chefs served all the dishes and were really approachable and great to chat about the food and menu with. The sommelier was also particularly friendly and knowledgeable and just a lovely person. Really nice to see Andy Beynon himself taking time to chat with all the diners in the restaurant and clearly took pride in his food and the restaurant.

In terms of the food itself, it’s a surprise seafood focussed tasting menu (you get the menu at the end as a takeaway), with c.14 courses which means each is relatively small and ultimately very “fine dining” if you know what I mean, but not necessarily in a good way. Whilst everything was cooked well with ok flavours, it’s hard to classify many of the dishes as truly standout that you are going to be yearning for over the next few days/weeks/months or raving about to friends and family. It was all technically proficient cooking for sure but would love to see some more innovative ideas on the plate and more knockout flavours. Crab, hake, and guinea fowl dishes were the highlights for us. Total bill c.£208 for two with a couple of drinks each. Overall 13/20"
Behind Restaurant,5.0,Absolutely loved this place. Every course was amazing which is rare to hit it all and also very reasonably priced. Very seafood heavy but I love seafood and the mash was just ridiculous! Thank you for the best evening!
Behind Restaurant,5.0,"So lucky to be able to finally get a reservation!! Absolutely amazing, I had a wonderful time. All o the dishes were delightful. It was definitely an experience."
Behind Restaurant,5.0,Absolutely amazing!! The food was an excellent mix of interesting flavours. The staff were absolutely lovely & the wine pairings were perfect. Such a treat & worth every penny!!
Behind Restaurant,5.0,Loved our meal here - each dish was delicious and the whole open plan vibe of the restaurant made it feel really intimate. Not the sort of place I would visit frequently but an ideal place for a treat!
Behind Restaurant,5.0,"Food was absolutely incredible and overall a wonderful experience from Andy and his team. Personal and Intimate setting. A hidden gem in East London, everyone must go. A well deserved Michelin star!"
Behind Restaurant,5.0,Came here for friend’s birthday. Had very high expectations and it was decent. We were still hungry after the tasting lunch menu though 😂
Behind Restaurant,2.0,"Big disappointment

Portions are tasty but very small and I was still hungry after the 8 courses tasting menu. The chef proposed an extra dessert for customers who were still hungry like me. I thought it was going to be free but was charged extra.
The service is good but it was the first time I left a Michelin star restaurant hungry and wanting for more, even after spending 300 pounds for 2 people."
Behind Restaurant,5.0,10 courses served over 3 hours. Brilliant food and wine pairing as well as amazing service.
Behind Restaurant,5.0,Lovely space and atmosphere. Enjoyed the seating arrangement where you can watch the chat with the chefs. Enjoyed the fish based concept and the wine pairing was amazing.
Behind Restaurant,5.0,"East London is spoilt for choice with regards to fantastic eateries and Behind is another welcomed addition to the scene. Fantastic seafood focused tasting menu, and their sardine on toast something out of this world.  Cannot fault anything."
Behind Restaurant,5.0,"We had an incredible time at Behind with Andy, Jimmy and the crew.  The tasting lunch menu with wine pairing was simply sublime from start to finish - all I can say is just go."
Behind Restaurant,5.0,Wow fine dining at its very very best. The food the chef's served up were nothing more than spectacular. The staff were very friendly and polite. The atmosphere was perfect dining with friends. I can't wait to go back
Behind Restaurant,5.0,"phenomenal!! andy gets the atmosphere and vibe perfect. great food served by the chefs in a casual laidback style - the team are great. the cooking is balanced and refined - exploring a few different cuisines (the mini-ramen was one of my favourites). and the wine pairing was very well selected and in tune with the foods,  I like the use of some smaller producers you might not have tried before. Next time i’m in London this will be the first thing i book!"
Behind Restaurant,5.0,"Fantastic restaurant. Food was delicious and hot . The service was incredible. The staff was so approachable, nothing was to much trouble for them . The menu has plenty of choices . Will definitely be returning when in that area .
A must go to ."
Behind Restaurant,3.0,"Pros: The room design is unique and chefs will make you feel like a king with a fairly personalized service; flavours are pretty good; lunch menu is quite affordable too. Having said that, some cons you need to consider: 1) lots of downtime …"
Behind Restaurant,5.0,Superb. beyond/behind superb meal. Wonderful to watch the chefs prepare the food and serve it so deftly and in a chilled way. Fish and seafood for 2021. Book early and enjoy. Fully worth the price (and get the wine pairing).
Behind Restaurant,5.0,Food is exceptional. This restaurant has some of the freshest food I have ever tasted. The meat is top quality. I highly highly recommend this restaurant.
Behind Restaurant,5.0,One of the best fine dining/tasting menu I have ever had in London. The food was very tasty and creative. They served all types of seafood that I love. The time between dishes was perfect. The portion was just right. We left the restaurant comfortably full and happy. Highly recommended
Behind Restaurant,5.0,"Behind Restaurant is located in the heart of Sidworth. The waiter was impressively welcoming, knowledgeable of the menu and made expert suggestions. The food was great and really good value for money. The atmosphere of the restaurant was …"
Behind Restaurant,5.0,Fantastic restaurant with an amazing tasting menu and tasty wine pairing option. It is a great combination of a down-to-earth Hackney style and up market dining.
Behind Restaurant,5.0,"Absolutely excellent. Went for a friend’s birthday as a group of 3, it was sublime. Loved all of it"
Behind Restaurant,5.0,"We enjoyed the most wonderful dinner there. It was delicious, beautifully executed, and just superb. Every bite was joy-giving, and the execution was impressive and enhanced the experience. It is among the best restaurant experiences I have enjoyed (including among the Michelin rated). Thanks Andy and everyone for a wonderful evening!"
Behind Restaurant,5.0,"Great food
Exceptional service
It's rare to have head chef so involved in service and customer care. Really nice experience!"
Behind Restaurant,5.0,"One of the best fine dining experiences we've had. Saturday evening seating for a birthday treat, the atmosphere was a perfect blend of professionalism and friendliness, elegant yet relaxed and welcoming. The chefs and front of house …"
Behind Restaurant,5.0,"Pretty amazing place, seafood orientated tasting menu with really fresh different flavours… favourite was cod with mussel that is super strong, guinea fowl with mash and coated with guinea fowl skin … really worth trying !"
Behind Restaurant,5.0,"This bijou seafood restaurant is simply first class. With wine recommendations that compliment the dishes, eating here is an absolute joy.
It's lovely to observe talented chefs create masterpiece after masterpiece using …"
Behind Restaurant,5.0,"One of the best fine dining experiences we've had.  the atmosphere was a perfect blend of professionalism and friendliness, elegant yet relaxed and welcoming. The chefs and front of house presented the courses, and each course was consistently excellent. A really memorable evening"
Behind Restaurant,5.0,"Warm lighting and hospitality, delicious blends of taste. We indulged in their 6 course lunch tasting menu. Would highly recommend."
Behind Restaurant,5.0,Service was impeccable—attentive but never intrusive. The staff were knowledgeable about the menu and happy to recommend wine pairings from their impressive selection.
Behind Restaurant,5.0,"Truly outstanding. Course after course all delivered by the chefs themselves (along with an excellent sommelier).
Great environment and wonderful food."
Behind Restaurant,5.0,"Great restaurant with charming and passionate chef - great intimate experience, lovely fine dishes and superb service - one of the most lovely restaurants of London (and of East London for sure!)"
Mount St. Restaurant,5.0,"My wife and I had truly wonderful experience at Mount Street Restaurant. From the moment we arrived, the staff made us feel incredibly welcome – their warmth, attentiveness, and professionalism really stood out and added so much to the visit.

The food was absolutely exceptional – every dish was beautifully presented and full of rich, fresh flavours that exceeded my expectations.

What made the visit even more special was the private tour I had of the restaurant's impressive artwork collection and private dining spaces. The art pieces are stunning and thoughtfully curated, adding a unique charm to the venue.

Overall, Mount Street Restaurant offers not only outstanding food but also an unforgettable atmosphere, thanks to its amazing staff and beautiful surroundings. We can’t wait to return!"
Mount St. Restaurant,5.0,"The visit of  the Mount St. Restaurant  brought pleasure for me and my loved ones. The restaurant combines wide selection of fine arts, impressive interior design and sophisticated cuisine. Thus, the guests receive a delight for both the eyes and the palate. Two of us took the London butter lettuce salad; the Aubergine schnitzel and the Tart of caramelised onions, goat’s curd & spring vegetables. The other two tried the Aubergine schnitzel and the Orkney scallop scampi with warm tartare sauce. Everything was delicious, but the dessert really moved us and brought joy and excitement - Dark chocolate & coffee tart with roasted vanilla ice cream and Choux bun, Guernsey vanilla cream with hot chocolate sauce😋 The wine list is wide, with a predominance of more expensive wines. The service is polite and unobtrusive. Thank you for the fulfilling evening 🙏"
Mount St. Restaurant,5.0,"Excellent lunch at Mount street restaurant. The scallop scampi was absolutely delicious, and the Dover sole a perfect example, sauces, seasoning, ingredients and service all spot on. Loved it and will definitely return"
Mount St. Restaurant,5.0,"Absolutely loved this place for brunch! The vibe was cozy and welcoming, and the food was top-notch. What really stood out was the service - our waitress was incredibly warm and friendly. She took the time to walk us through the British items on the menu (which we weren’t super familiar with), explaining everything in such a thoughtful and approachable way. You could tell she genuinely cared that we had a great experience. This spot is a gem!"
Mount St. Restaurant,4.0,A lovely restaurant on one of the prettiest streets in London. We came for dinner and of course had to try the signature lobster pie for two. The dish is pricey but does have an impressive amount of lobster inside so you won’t feel ripped off by the experience.
Mount St. Restaurant,5.0,Truly an elevated dining experience with perhaps the best Sunday roast in London. The scallops dish was out of this world. Primo service in a beautiful setting. Highly recommended culinary experience.
Mount St. Restaurant,5.0,"Breakfast was pure decadence. The Arnold Bennett omelette was so rich and beautifully executed, it’s etched into my taste buds forever — truly unforgettable. The décor is just as remarkable: distinctive, refined, and utterly signature. Everything about the space feels curated for indulgence. A must-visit if you’re craving luxury from the very first bite of the day."
Mount St. Restaurant,5.0,"There is a lot more to the mount steet restaurant than just the £110 lobster 🦞 pie - they also have great scallop scampi, great omelette arnold bennett, great desserts, sexy salt and pepper butt plug shakers and some of the best private dinning rooms in London 🇬🇧

Make sure you add Mount street restaurant to your list of restaurants to visit"
Mount St. Restaurant,4.0,"Empirically fine in all aspects - just a bit stuffy and overpriced. I want to call it uninspired but that feels too harsh. If I remove my personal taste and expectations, it may be someone else's 5 out of 5. That said, Mount St. simply takes itself too seriously.. great place if you want to impress your partner's grandparents or want a reminder of why we've evolved past what we thought was fancy in the late 90s."
Mount St. Restaurant,5.0,"If you love art and food, this place is for you. The walls are adorned with wonderful art and you could be fooled into thinking that you were sat in a private members club! Service is professional and attentive. The food also wonderful. Our children absolutely love breakfast here!"
Mount St. Restaurant,5.0,"Celebrated a lunch birthday here and we were all very impressed by the service and food. You need to book in advance.

The lobster pie is a standout and has big prices of lobster meat, cooked in a lobster broth. It’s absolutely delicious with strong flavours.

The Sunday roast was also just as good, the beef moist, with the some of the best potatoes we’ve ever had. The desserts are out of this world, and are made to order - and it shows.

Highly recommend, and would come again.

Tips:
- make sure you book in advance
- there is a 15% service charge"
Mount St. Restaurant,5.0,"Nothing but amazing things to say about our visit today.
The food was sublime
The service was amazing
The bill was damn reasonable
Special mentions to Betty and Erina for making our visit so special .
This is somewhere we will 100% be coming back to next time for dinner.
So glad I ignore some reviews on here and do my own due diligence
Happy Xmas Mount st gang London dining at its finest"
Mount St. Restaurant,5.0,"Mount Street is a beautiful location and an elegant restaurant. The art (Matisse!) is stunning and well curated but clashes with some questionable design choices like the weird table lamps or the sad ceiling. Beautiful chairs and color harmony though. Also tables for two are extremely close considering how spacious the place is.
I did have some issues during my dinner.
The infamous lobster pie was not presented on the table, just briefly shown, and poorly presented on plates. Don’t get me wrong, food wise Mount Street is very good, the lemon pie to die for, but the wine list is outrageously pricey, the fairly traditional menu too. You get Michelin star prices but not the level of creativity or perfection.
Walking through, a group of waiters were chatting with each other and didn’t even stopped or moved when I had to pass through them to get to my table! If we’re talking Mayfair prestige restaurant you would expect a much better environment sorry. After my slightly underwhelming dinner, I kept thinking that the attention to details and service are probably much higher for a certain type of customer as you can see on social media. A trend I have been used to in high end New York/ LA restaurants but it’s disappointing to see in London."
Mount St. Restaurant,5.0,"We had an amazing dinner tonight at Mount St. restaurant. The food was fantastic as were the cocktails and wine list. While the restaurant is great for a small group of adults (they have larger private rooms), or a date with another, we had our children with us and were happy to see they had a children’s menu (many restaurants in Mayfair don’t) and welcomed us. Our server, Betty, was lovely. She and her colleagues provided us the best service we have had at a London restaurant. The art on the walls was great to look at too. A great scene of people in Mayfair. We hope to be back soon."
Mount St. Restaurant,5.0,Book in advance and enjoy going up the stairs to the art filled room. Have a Mount St Martini or Smoky Penicillin cocktail while admiring the walls. The croquettes and the beef will delight with perfect execution. The service is on point. I'd say pretty flawless experience. The restaurant is also a great choice on Mayfair for a Sunday roast where everything is excellent.
Mount St. Restaurant,5.0,"We hosted a corporate event here last month in The Swiss Room - Let me pass on my thanks to Katie for all of her help in the planning and prep for this event - from the initial meeting and show-round to the actual event yesterday, I felt confident that the event would be a success!
My boss said the food, the wine and the company was all perfect, which is exactly the feedback I would have wanted!
A special thank you to Julie, we actually said if we were hosting another event with yourselves (which we would love to do!) we would specifically request her, we really appreciated the service and how every request we had was seen to.

It's always nice to get lovely feedback not only from the host but also the guests, and everyone has been in contact to rave about the location, the service and the food/drinks.

I think the artwork also went down very well, it was a great talking point and everyone really appreciated the beautiful surroundings!

Thank you very much."
Mount St. Restaurant,5.0,"I had the chance to badge into this restaurant recommended to me by a friend, and it was excellent with the food, hospitality, and the environment.

The food was exceptional with a touch of British culture - the food was well garnished with richness in flavour .

Hospitality was top notch, which exceeded my expectations with friendly but attentive staff commencing my entry with a smile and warmth welcome vibes.

And come to think of it, the environment was clean, the ambience was perfect either for a date, birthdays, anniversaries or any other vital occasions.

Overall, I will say Mount Restaurant was a great place i had experience in the UK."
Mount St. Restaurant,4.0,"We had a crab crumpet, lobster pie with veggies, and chocolate mousse. Lobster pie especially was tasty with big chunks of lobster meat. Crab crumpet was just fine nothing special."
Mount St. Restaurant,5.0,"WOWZA if you fancy a delicious dinner then you won’t be disappointed. Big shout to the omelette, the lobster pie, the sole, the wellington (and the truffle mash with that). Just all amazing guys I can’t quite believe it xxxx"
Mount St. Restaurant,4.0,"Service was wonderful, staff were all very welcoming and polite. Bread and butter was served on the house. Ordered the signature lobster pie and was not disappointed, pastry was thin and lobster meat was generous. It’s very filling for just two people actually. Would probably be perfect sharing amongst three and having some other sides or small plates. Had a crab salad which was on the pricier side for its size (of a palm). Overall great central location and atmosphere for a business lunch."
Mount St. Restaurant,5.0,"Mount St. Restaurant – Review by Alex

Had a brilliant time at Mount St. Restaurant. The décor is stunning — feels more like an art gallery than a restaurant, with original pieces from big names like Warhol and Freud. Every detail, from the mosaic floors to the designer chairs, adds to the experience.

The food really impressed me. I had the mock turtle croquette to start, which was rich and flavourful. The lobster pie for two stole the show — dramatic presentation and packed with taste. Dessert was the rhubarb custard soft-serve, simple but full of nostalgia.

Drinks were just as good — the wine list is massive, and staff helped me choose the perfect red to match the meal. Pricey, but definitely worth it for a special night"
Mount St. Restaurant,5.0,"This restaurant was arguably one of the best restaurants I’ve ever been to. Went there with my girlfriend and we really had a great time. The food was delicious, the atmosphere was great and also the service was amazing. I highly recommend it especially if you are going on a date or etc."
Mount St. Restaurant,5.0,"fantastic dining spot! Everything exceeded our expectations. We were pleasantly surprised by the lively atmosphere (good crowd)—something you don’t often find in Mayfair. The food was exceptional; the lobster pie was a standout, and the banana soufflé became my instant favorite. Aesthetically, the restaurant is incredibly chic, with its impressive artwork and creative interior design. Oh, and The service! You definitely feel welcomed as staff is super attentive.
I would gladly return!"
Mount St. Restaurant,4.0,Classic English menu but in a beautiful setting with art and friendly service at @mountstrestaurant in Mayfair.
